point_rank,k_distance
993,1.5259446935202816
994,1.5259446935202816
995,1.5259859445635848
996,1.5262288920225282
997,1.5263622149597362
998,1.5268520958457787
999,1.5280049077892892
1000,1.528308963605733
1001,1.5284469273910886
1002,1.529348572164123
1003,1.5296249515064797
1004,1.5299059247850004
1005,1.5307585021272743
1006,1.5315548617035772
1007,1.5322770596182829
1008,1.5325806897235763
1009,1.5326181480098968
1010,1.5331407512217559
1011,1.533474715488081
1012,1.5337394057670732
1013,1.5347419741288417
1014,1.535207016289416
1015,1.5355620454778982
1016,1.5365378905708005
1017,1.5369241127009108
1018,1.5373402475567834
1019,1.5373402475567834
1020,1.5380224934491544
1021,1.5388181199689406
1022,1.5390156013850884
1023,1.5394626443085675
1024,1.5404255277792342
1025,1.5414200238646398
1026,1.541454145251005
1027,1.5420164208921328
1028,1.5426554053972001
1029,1.5438083383081214
1030,1.5438974153842557
1031,1.544150256704977
1032,1.544277803529843
1033,1.5456342775236451
1034,1.5456342775236451
1035,1.546707889625998
1036,1.5472916593024097
1037,1.547575594736654
1038,1.5477940055317088
1039,1.5486463803625934
1040,1.549209783415755
1041,1.5492468926042628
1042,1.5495792256830043
1043,1.550413251440551
1044,1.550985415981074
1045,1.5514828344864786
1046,1.5523636388121713
1047,1.5533777908256805
1048,1.5535787026835453
1049,1.5536707565464016
1050,1.5542523413605571
1051,1.5545799718045934
1052,1.5552077571133522
1053,1.556234774238759
1054,1.556234774238759
1055,1.5568162238737826
1056,1.556891733194524
1057,1.5572786278990824
1058,1.5574584299136076
1059,1.5577581140298373
1060,1.558974669593859
1061,1.559536328190251
1062,1.5598430201801228
1063,1.5604991828300117
1064,1.5609512375102983
1065,1.5611721525043918
1066,1.5617931275096828
1067,1.5630545362273491
1068,1.563683344854313
1069,1.5637604805925183
1070,1.5641596273533473
1071,1.5649398340230085
1072,1.5662072237752025
1073,1.5662072237752025
1074,1.5667357159629436
1075,1.5713949213145961
1076,1.5753279845453072
1077,1.5753567424977966
1078,1.5758971679180864
1079,1.5771784949034846
1080,1.5775351138246314
1081,1.578012605494514
1082,1.5790693750747977
1083,1.5796752446631226
1084,1.579740260043046
1085,1.579740260043046
1086,1.5804653592679012
1087,1.5805941183057786
1088,1.5814241604966623
1089,1.5822103380857018
1090,1.5822103380857018
1091,1.5824125206683368
1092,1.5828605518439167
1093,1.5833307842678754
1094,1.583376020149936
1095,1.5862900059803176
1096,1.586393974761872
1097,1.5873771902209624
1098,1.5877470679587218
1099,1.5880285820429867
1100,1.5881771991926028
1101,1.5881808360814287
1102,1.5894842417573198
1103,1.5895478787290673
1104,1.5900448442225268
1105,1.590080477794213
1106,1.590670617691402
1107,1.591482363722987
1108,1.5920331281232825
1109,1.593099807078742
1110,1.5934577710971616
1111,1.5934746997457645
1112,1.5944685933623124
1113,1.5945893218496092
1114,1.5958963577201326
1115,1.5966202336057185
1116,1.596840863261282
1117,1.597675006881596
1118,1.597675006881596
1119,1.5977212031380572
1120,1.5977238644229093
1121,1.5986849233860247
1122,1.5994605914032924
1123,1.6000788778911499
1124,1.6007558506818658
1125,1.6018699267235872
1126,1.603458889092529
1127,1.603818497053792
1128,1.60442319211717
1129,1.604567521492086
1130,1.6050795767138528
1131,1.6051932790330288
1132,1.6072708307656527
1133,1.6073464400484667
1134,1.6081855273744523
1135,1.608675754725309
1136,1.608675754725309
1137,1.6109679870680667
1138,1.6114924576141878
1139,1.6124667121368108
1140,1.612599640940298
1141,1.6131959499315796
1142,1.614627310890252
1143,1.6147041058443088
1144,1.614980971655199
1145,1.6149918797956244
1146,1.6160222018639177
1147,1.616429599242149
1148,1.6165989391361806
1149,1.617880599241281
1150,1.6188059093124458
1151,1.6188806926454042
1152,1.6191946331800933
1153,1.6195051659290634
1154,1.6200404663303851
1155,1.6202601285528846
1156,1.6204276813582041
1157,1.6210353162495463
1158,1.622206888724413
1159,1.6229197008530811
1160,1.6230214415352007
1161,1.6232805907933119
1162,1.6235837477162993
1163,1.6261595315214514
1164,1.627107469000196
1165,1.6279492081374616
1166,1.6285112164464763
1167,1.6302309894249536
1168,1.6303405817853152
1169,1.6307109409536824
1170,1.6307450546638174
1171,1.6309087566177258
1172,1.631772679456191
1173,1.63294935861479
1174,1.6333927074432664
1175,1.635265151235294
1176,1.635934179567293
1177,1.6360825479922598
1178,1.6364423444178988
1179,1.6377059224106925
1180,1.6378210620857512
1181,1.6382269094333923
1182,1.6385018226514838
1183,1.6387224050680607
1184,1.639414288207343
1185,1.6396146735272938
1186,1.6408215614069208
1187,1.6420741055403592
1188,1.642461593582436
1189,1.6433572036261481
1190,1.6434832585983812
1191,1.6436943841994076
1192,1.6437124780854957
1193,1.6449918148415161
1194,1.646197043652402
1195,1.6474045030407096
1196,1.6474086033285826
1197,1.6476799411706893
1198,1.6483966719859438
1199,1.6485874911952785
1200,1.6485874911952785
1201,1.6491147008053766
1202,1.6491147008053766
1203,1.6500673185453787
1204,1.6513729641521295
1205,1.651824757262376
1206,1.6518537718127977
1207,1.6524296475209668
1208,1.6527237914089157
1209,1.6536565014967899
1210,1.6543812549273225
1211,1.655017154260048
1212,1.6551077931211493
1213,1.655162409863386
1214,1.6553029634507077
1215,1.6558866042297797
1216,1.6561942864921249
1217,1.6569995230079353
1218,1.6570714419584163
1219,1.657191089929587
1220,1.657654323180574
1221,1.658342226538728
1222,1.6604773105854782
1223,1.6607256420540837
1224,1.6625322792698014
1225,1.6626976349634104
1226,1.6630494476129967
1227,1.6634341311806524
1228,1.6644704420006957
1229,1.6658142832234075
1230,1.6661642075566039
1231,1.6665244123479774
1232,1.667353421236667
1233,1.6676152951441976
1234,1.668408794132399
1235,1.668853067744898
1236,1.6703079850204245
1237,1.670555663803012
1238,1.6706873364651826
1239,1.6718050594527105
1240,1.6725476571329867
1241,1.6753218367215903
1242,1.6769737042508714
1243,1.6774806390436194
1244,1.6774806390436194
1245,1.6778700837109264
1246,1.6780797793118833
1247,1.6792852141815655
1248,1.680616534195829
1249,1.6815780551967632
1250,1.6831274234363778
1251,1.683453224190286
1252,1.6844493307960255
1253,1.6849650527227125
1254,1.6849650527227125
1255,1.6852566796302695
1256,1.6855189378513635
1257,1.6859070295083003
1258,1.6864490580645217
1259,1.6872743069678768
1260,1.6876983749349879
1261,1.6884192795802284
1262,1.6884277364094118
1263,1.68863031459089
1264,1.688803791656017
1265,1.6894305997288348
1266,1.690902277213386
1267,1.6921965497790976
1268,1.6937902465439507
