point_rank,k_distance
958,1.0903860026854866
959,1.0906764125962227
960,1.0907997933184597
961,1.091686950589246
962,1.091992076632313
963,1.0920495713042926
964,1.0924129746451936
965,1.0924129746451936
966,1.0933296387572389
967,1.0945482176983317
968,1.0949994776388914
969,1.095099782772283
970,1.095281730820455
971,1.095281730820455
972,1.0958230744362887
973,1.0958380510914643
974,1.0959190909289651
975,1.0959190909289651
976,1.0960742369979097
977,1.0971923247513218
978,1.0982522407187862
979,1.098962495155317
980,1.0999913701995692
981,1.0999913701995692
982,1.1006900356919023
983,1.1010623427657729
984,1.1012915800565395
985,1.1018346314294758
986,1.1037651013203509
987,1.1040414095755657
988,1.1048395778997155
989,1.1054843681758946
990,1.1056914241908902
991,1.1062246203309345
992,1.1070251479691442
993,1.1070251479691442
994,1.1074660397980198
995,1.1078963804551512
996,1.1090246726264914
997,1.109711869726117
998,1.1101801869634726
999,1.110606746948936
1000,1.1111635274507736
1001,1.1118419522732352
1002,1.1123249884881203
1003,1.1130314675631736
1004,1.1133148108309632
1005,1.1146769879115637
1006,1.1146769879115637
1007,1.1151511002808203
1008,1.1151712030374372
1009,1.1157327616258825
1010,1.1160939601528848
1011,1.1160939601528848
1012,1.1161474820062822
1013,1.118032300206385
1014,1.119638493388316
1015,1.1206542650433367
1016,1.1213546860142394
1017,1.1223545579721685
1018,1.1227304589917653
1019,1.1235932398705741
1020,1.1245218719715924
1021,1.125420070119644
1022,1.125728408499463
1023,1.1265811638884422
1024,1.1269777379123418
1025,1.1287890787592911
1026,1.12920442059021
1027,1.1300831865014513
1028,1.1305790122378099
1029,1.1310151778249893
1030,1.1310151778249893
1031,1.131339316344433
1032,1.1313793440829927
1033,1.132011815012002
1034,1.1325036251254557
1035,1.1333537549838775
1036,1.1334508300319193
1037,1.1336873060524308
1038,1.1338558809760246
1039,1.1357371614101075
1040,1.137372203195272
1041,1.137974203202206
1042,1.1381833877500196
1043,1.1381833877500196
1044,1.1390177222481357
1045,1.1391657274204041
1046,1.1394362511667409
1047,1.1401290575983847
1048,1.1406895239287969
1049,1.1409700349848413
1050,1.141248551228172
1051,1.1412562818754997
1052,1.1413001715234863
1053,1.1415749047962174
1054,1.1432254374564916
1055,1.14598840924123
1056,1.1461098111232648
1057,1.1466455670098232
1058,1.1466785194621616
1059,1.1469747373777024
1060,1.1472222653260262
1061,1.1495401045105007
1062,1.1503687722725862
1063,1.1503903861787526
1064,1.1513338711672219
1065,1.1524855839889157
1066,1.1530578591915108
1067,1.1530578591915108
1068,1.1564618662758883
1069,1.157187353131146
1070,1.158180352387145
1071,1.1601035414391119
1072,1.1610477950529794
1073,1.1616860891030496
1074,1.1618976518380517
1075,1.1627253595771596
1076,1.1631606497008375
1077,1.1638348018736286
1078,1.1641381705829308
1079,1.1641821197162858
1080,1.1644095568739807
1081,1.1646496307292211
1082,1.16480653773314
1083,1.1659507544737917
1084,1.1681570822913292
1085,1.1693430394980744
1086,1.1703470821335702
1087,1.1705674683414662
1088,1.1722492852138688
1089,1.1736166834178783
1090,1.175893731611336
1091,1.175893731611336
1092,1.1760651989082316
1093,1.176392246904294
1094,1.176524198056644
1095,1.177431467198445
1096,1.177438817154671
1097,1.1776887717034794
1098,1.1789613926345779
1099,1.1793905898184471
1100,1.1802196459017626
1101,1.1816210842923587
1102,1.1834725252610616
1103,1.1843983264713296
1104,1.1849569106593683
1105,1.1852923921078433
1106,1.1857881466597886
1107,1.1865126131701356
1108,1.1868222878212316
1109,1.186876493449257
1110,1.1883791057856754
1111,1.1891090304728726
1112,1.189572565515942
1113,1.191426841867402
1114,1.1918778547172593
1115,1.1919600132453623
1116,1.1922423990931488
1117,1.1928489069845805
1118,1.1930818498070224
1119,1.1944831782782273
1120,1.194784991260266
1121,1.1949059949468828
1122,1.1950518043630372
1123,1.1956651269226508
1124,1.1960874047487637
1125,1.1960874047487637
1126,1.1980373113947347
1127,1.1997323234936599
1128,1.1997805378250266
1129,1.199940986078686
1130,1.2011543152954418
1131,1.2012806694053866
1132,1.2014755495490794
1133,1.2022899011772927
1134,1.2025256222455953
1135,1.2025256222455953
1136,1.2027538220637566
1137,1.2030661884295615
1138,1.204165906339757
1139,1.2042924785626117
1140,1.204847287625759
1141,1.2052762724899004
